,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Total Bsmt SF,1st Flr SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,Garage Car Means,Exter Qual Means,Foundation Means,Bsmt Qual Means,Garage Finish Means,Interaction,Overall Qual Projections,Neighborhood Projections,TotRms AbvGrd Projections,Neighborhood * Total Rooms Projections,Neighborhood * Overall Quality Projections,Overall Quality * Total Rooms Projections
259,50.0,6000,6,1948,1950,780.0,780,1416,6,1948.0,1.0,312.0,139900,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1986.4312759318484,145677.59808845454,150609.2263511019,163111.15591493293,24566045001.58201,21940390344.788902,23761641415.118843
260,55.0,5350,3,1940,1966,728.0,1306,1306,6,1945.1899845121322,0.0,0.0,76500,105669.15044247788,143270.97834803528,148415.5307068366,139988.4611048478,106065.99122807017,1399.402675133133,105998.35809971034,71233.8659126717,57279.208505364906,4080219458.255128,7550672827.838124,6071502054.819644
261,60.0,5400,4,1940,2005,672.0,672,672,4,1997.0,1.0,308.0,86900,126870.46666666666,230802.4849354376,227676.4838012959,139988.4611048478,140718.148409894,1533.5864517476898,86883.99210214816,74764.10131405888,92108.34226874815,6886397433.250698,6495803588.094896,8002740482.219873
262,0.0,17979,5,1968,1968,1113.0,1160,1160,6,1968.0,1.0,257.0,152500,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1778.8437349194667,127635.5729849145,142820.21799801465,125686.41426961581,17950561085.37531,18228940358.006996,16042057501.721748
263,68.0,9520,4,1953,1953,911.0,930,930,5,1953.0,1.0,286.0,99000,126870.46666666666,143270.97834803528,148415.5307068366,202537.58217592593,204792.03626943004,1596.0975321746898,113512.62378036232,94086.27487819963,89194.94171049123,8392019803.518271,10679979923.14483,10124751861.494337
264,50.0,5330,4,1940,1950,420.0,708,708,5,1945.1899845121322,0.0,0.0,82500,105669.15044247788,89801.19230769231,148415.5307068366,139988.4611048478,106065.99122807017,1427.6966268857534,41776.77070302461,75059.64648884139,57648.81163477994,4327099421.808389,3135749640.414413,2408381184.9680586
265,50.0,8012,6,1992,1992,1575.0,1575,1575,5,1992.0,2.0,529.0,179200,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2161.8435652236285,213815.48737568472,184763.32899673036,195174.7635989666,36061139058.69494,39505261238.58988,41731387202.34709
266,75.0,9000,5,1966,1966,1059.0,1059,1059,6,1966.0,1.0,286.0,142500,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,239800.66404715128,1755.902443853971,119578.36023775852,131808.88502464202,121550.46330189856,16021431042.051916,15761490336.013937,14534805087.780872
267,62.0,14299,4,1964,1964,1005.0,1005,1005,5,1964.0,2.0,440.0,115400,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1565.3908871498124,100432.12773300952,101242.58912975172,83442.74093412692,8447959136.2541275,10168008643.499826,8380332015.888658
268,0.0,7050,7,2001,2001,1057.0,1057,1929,7,2001.0,2.0,650.0,226000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2373.7722896263645,244354.92847418337,226261.5706472845,246900.74148551153,55864149562.491,55288129911.973595,60331413025.91501
269,30.0,3180,7,2005,2005,600.0,520,1200,4,2005.0,2.0,480.0,144152,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2224.929644551928,177725.26386326097,181299.47263344974,185596.1233051044,33648479278.02814,32221496612.049915,32985119986.398003
270,112.0,16451,8,2003,2003,1765.0,1804,2690,9,2003.0,3.0,795.0,370000,309382.74524714827,230802.4849354376,227676.4838012959,329506.6195652174,239800.66404715128,2722.721602106786,393267.2601296128,355481.41426863556,348324.62839908316,123822931527.90302,139799201816.42615,136984672246.17296
271,76.0,12887,5,1984,1984,833.0,833,833,5,1984.0,2.0,495.0,149900,184125.95686619717,143270.97834803528,148415.5307068366,202537.58217592593,140718.148409894,1748.3094884992572,116911.63775479422,138201.53984309986,117708.43553675486,16267487043.701778,16157368363.291252,13761485976.156631
272,105.0,15578,6,2006,2006,728.0,728,1456,8,2006.0,2.0,429.0,172785,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2138.7910704138712,204860.87908978004,179819.6590745562,190803.4140083313,34310204857.239536,36838013435.63812,39088155127.078
273,60.0,7200,5,1950,2002,864.0,864,864,5,1980.0,2.0,720.0,129000,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,1704.6586330154757,101581.01716225229,119933.0905161856,109531.42744618187,13136442602.269947,12182925326.046608,11126313811.216593
274,48.0,17043,6,1979,1998,1362.0,1586,1586,7,1979.0,2.0,435.0,181000,184125.95686619717,143270.97834803528,148415.5307068366,202537.58217592593,140718.148409894,2080.3356657592017,182154.21522556944,180470.96749117275,174082.45651376265,31416829350.27875,32873547454.353825,31709853250.803753
275,125.0,10000,5,1956,1956,1058.0,1370,1370,6,1956.0,1.0,300.0,148000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,1820.7520094317028,142354.1815692045,140324.77953625668,133241.81156741374,18697127833.20879,19975819144.762875,18967529036.477345
276,75.0,8050,6,2002,2002,914.0,914,914,4,2007.1899845121322,0.0,0.0,117250,105669.15044247788,143270.97834803528,227676.4838012959,202537.58217592593,106065.99122807017,1924.887313852074,121771.20195497866,146894.04531201004,145022.50949641428,21302943081.227684,17887464457.67256,17659565291.905674
277,43.0,3182,7,2005,2006,1373.0,1555,1555,7,2005.0,2.0,430.0,192500,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2306.185285062362,214099.49029714565,198342.53856635033,230128.56869444094,45644284511.496155,42465036411.297554,49270409260.29147
278,24.0,1950,6,1980,1980,716.0,716,1556,6,1980.0,2.0,452.0,151000,184125.95686619717,143270.97834803528,148415.5307068366,202537.58217592593,239800.66404715128,2074.9483634052003,180061.54878335012,137909.38485500045,179069.3830500024,24695348462.79027,24832177428.75047,32243510451.662415
279,70.0,7700,5,1972,1972,882.0,882,882,5,1980.0,2.0,461.0,112500,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1709.8501207106538,103404.3199883606,100473.05939136146,110503.93614996555,11102668539.774704,10389348383.513899,11426584373.624407
280,98.0,8731,5,1920,1950,915.0,1167,1167,6,1972.0,2.0,495.0,144000,184125.95686619717,143270.97834803528,129050.19004524886,139988.4611048478,140718.148409894,1780.3589534052066,128167.73299557721,122745.05609656732,125959.58413370531,15460916220.39195,15731955576.311987,16143954347.482687
281,89.0,8232,9,2007,2008,1800.0,1800,1800,6,2008.0,3.0,944.0,370967,309382.74524714827,374460.3086419753,227676.4838012959,329506.6195652174,204792.03626943004,2814.3243343016366,387442.9199026213,390117.30774710217,312367.1453078259,121859829756.13689,151148188818.08676,121024438859.71045
282,24.0,2280,6,1975,1975,855.0,855,1456,6,1975.0,2.0,440.0,149900,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1994.0518861306632,148637.78004676796,132767.89201945422,164485.0310833531,21838330845.691193,19734324731.260674,24448689871.15323
283,68.0,8935,7,2002,2002,831.0,831,1660,7,2002.0,2.0,493.0,195000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2326.675043807392,223271.7658399332,224945.89212849215,235213.24105617523,52910252349.815414,50224066553.967575,52516475679.54612
284,0.0,9125,7,1992,1992,384.0,812,1482,7,1992.0,2.0,392.0,163900,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,239800.66404715128,2202.645725827353,167749.8295373462,191550.80243655862,204434.52603929758,39159597508.56499,32132614456.474586,34293856894.64033
285,0.0,11075,6,1984,1984,1190.0,1522,1522,7,1984.0,2.0,552.0,182000,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,239800.66404715128,2068.7158202542028,177640.5534419453,207686.3643827746,171198.91317769376,35555679864.1575,36893520711.30159,30411869685.54506
286,113.0,13438,9,2008,2008,2190.0,2036,2036,9,2008.0,3.0,780.0,410000,309382.74524714827,374460.3086419753,148415.5307068366,329506.6195652174,239800.66404715128,2860.5543691092444,427715.73901836964,372720.74508060573,385309.7348809405,143612931471.6348,159418528929.62863,164803038005.57355
287,82.0,11070,5,1991,1991,1582.0,1595,1595,5,1991.0,2.0,672.0,152000,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,140718.148409894,1917.0059802387607,176159.546678644,163718.94710068704,149309.93709994247,24444865693.67239,28840655503.961926,26302370834.142715
288,65.0,7800,7,2005,2005,891.0,891,1686,8,2005.0,2.0,462.0,184000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2331.5485435251117,225453.39632298937,223214.929978156,238796.34890984817,53302910300.951065,50324564073.573524,53837447891.25485
289,78.0,7060,7,1997,1998,1344.0,1344,1344,8,1997.0,4.0,784.0,206300,229653.84615384616,143270.97834803528,227676.4838012959,202537.58217592593,239800.66404715128,2173.1819678427014,154560.32788805105,202468.69783882648,199366.0916304543,40365392965.63425,31293628325.035755,30814088492.162247
290,0.0,11836,5,1970,1970,1652.0,1652,1652,8,1970.0,3.0,928.0,146500,309382.74524714827,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1867.9014355067313,158913.53543068687,156291.28424175526,123357.06080732586,19279633453.865253,24836800535.859726,19603106653.230373
291,60.0,8382,4,1956,1956,832.0,832,1337,5,1956.0,1.0,263.0,108000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1629.9637648682296,127939.04915271043,106813.00933952208,95539.02032391484,10204810270.147104,13665554852.038033,12223171417.22314
292,102.0,10192,7,1968,1992,570.0,1222,1920,8,1968.0,2.0,487.0,170000,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,2211.7637781649846,171831.54125953038,209369.2373281595,208972.22664194315,43752355714.79093,35976238742.430046,35908019784.32099
293,0.0,4426,6,2004,2004,848.0,848,848,3,2004.0,2.0,420.0,145000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,1980.2123312925964,143261.885010291,155031.08543099544,149274.55828450734,23142196798.079567,22210045534.03587,21385354603.917072
294,24.0,2280,7,1975,1975,1057.0,1055,1055,4,1975.0,2.0,440.0,123000,184125.95686619717,143270.97834803528,148415.5307068366,202537.58217592593,204792.03626943004,2100.20938475001,121894.02627249506,151263.37568299822,168730.66420965226,25522769849.58645,18438101889.569675,20567260016.146893
295,0.0,2887,6,1996,1997,1291.0,1291,1291,6,1996.0,2.0,431.0,173000,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,140718.148409894,2022.2823949640824,159603.75793338023,197156.56322313525,169574.5441362754,33432734332.037918,31466928391.642452,27064734493.9894
296,60.0,8520,6,1928,2003,624.0,720,720,5,2005.0,2.0,484.0,105900,184125.95686619717,143270.97834803528,129050.19004524886,139988.4611048478,140718.148409894,1801.4680168312989,73829.68981656189,118734.01632543872,127666.49274861322,15158355434.225346,8766095595.981735,9425577559.598463
297,21.0,1596,4,1973,1973,462.0,526,988,5,1973.0,1.0,297.0,91000,126870.46666666666,143270.97834803528,148415.5307068366,202537.58217592593,140718.148409894,1610.2076232618656,119523.27686682166,89892.52865160537,91838.1505937954,8255563583.563203,10744249590.284529,10976796700.35907
298,78.0,15600,5,1949,2005,1067.0,986,1523,7,1949.0,1.0,295.0,158000,126870.46666666666,143270.97834803528,129050.19004524886,139988.4611048478,140718.148409894,1847.4201721163486,151720.30920833847,140560.78477831805,116282.89977506878,16344815648.68217,21325925729.13313,17642477509.515667
299,65.0,9313,7,2004,2004,864.0,864,1728,7,2004.0,2.0,572.0,190000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2339.2646396558207,228907.51995158833,227486.42283597752,238337.43450581445,54218530403.631805,52073352874.041985,54557231044.3501
300,22.0,11064,8,1995,1995,1230.0,1239,1239,4,1995.0,2.0,477.0,217500,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2361.5484877769013,179860.97517888626,251613.34032403424,204070.58379563125,51346881250.69451,45255420758.697784,36704334206.80686
301,75.0,9000,5,1958,1958,1151.0,1151,1955,7,1958.0,1.0,356.0,165500,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,239800.66404715128,1910.3267125775303,173813.72052665934,129602.10166690385,131893.58370920122,17093685645.09219,22526623478.798916,22924914498.09065
302,75.0,12000,7,1941,1950,704.0,860,1564,7,1941.0,1.0,234.0,174500,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,2151.805154972967,144990.9610493434,212485.86192571698,191818.09415764877,40758633070.03633,30808529330.00779,27811889818.57094
303,62.0,7692,4,1954,1954,416.0,1204,1204,6,1954.0,1.0,312.0,100000,126870.46666666666,143270.97834803528,148415.5307068366,329506.6195652174,140718.148409894,1722.299853233816,167272.61483256755,114355.95346949995,115492.44909526734,13207249134.816982,19128619358.51468,19318723953.58257
304,81.0,14267,6,1958,1958,1329.0,1329,1329,6,1958.0,1.0,312.0,172000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1969.0854757973823,138939.72234478476,166379.40910059516,159983.98322673686,26618040594.824005,23116708904.326046,22228130209.13552
305,75.0,9675,5,1975,1975,864.0,879,879,5,1975.0,2.0,440.0,120000,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1708.992263981104,103103.03205487735,100299.94729226927,110343.2359451165,11067420749.353617,10341228680.777346,11376722192.68824
306,60.0,8400,4,1950,1950,721.0,841,841,4,1950.0,1.0,294.0,82000,126870.46666666666,89801.19230769231,148415.5307068366,139988.4611048478,140718.148409894,1465.091723440018,57706.430627518064,26893.924860914005,82846.05368498605,2228055542.827263,1551952409.2880175,4780750049.736285
307,50.0,7500,6,1947,1950,784.0,900,1312,6,1953.0,2.0,649.0,127000,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1965.5638255385352,137571.75766902295,165760.83464671424,159349.08553268568,26413837418.088634,22804009375.032753,21921933779.683044
308,60.0,9600,6,1917,1950,735.0,1134,2058,8,1950.0,2.0,396.0,129500,184125.95686619717,143270.97834803528,129050.19004524886,202537.58217592593,140718.148409894,2153.8358988697546,210704.95569245846,176571.46333727424,194549.28938754945,34351852718.386444,37204482359.03292,40992499400.402885
309,0.0,5814,8,1984,1984,1220.0,1360,1360,4,1984.0,2.0,565.0,187500,184125.95686619717,230802.4849354376,148415.5307068366,202537.58217592593,204792.03626943004,2392.418063136826,198100.8749227828,207642.72763117772,208244.96221140472,43240551969.02761,41134206015.08939,41253509212.34112
310,0.0,14860,8,2002,2003,1778.0,1786,1786,6,2002.0,3.0,715.0,300000,309382.74524714827,230802.4849354376,227676.4838012959,329506.6195652174,204792.03626943004,2581.5896702071686,309876.66409785225,276386.65670526866,270408.7761630919,74737377587.48032,85645775180.98694,83793369500.20174
311,0.0,14803,6,1971,1971,825.0,1097,1993,8,1971.0,2.0,495.0,190000,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,2079.945407652337,182002.62172099605,180385.15796479513,176151.9661730451,31775200243.93399,32830571669.148724,32060119664.802418
312,50.0,7550,4,1920,1950,951.0,986,1362,7,1920.0,1.0,280.0,96000,126870.46666666666,89801.19230769231,129050.19004524886,139988.4611048478,140718.148409894,1569.8577765034913,102334.94481014126,89871.84039469867,47403.912023601064,4260276815.469412,9197029826.777311,4851076720.720006
313,65.0,8125,7,2006,2007,1092.0,1112,1550,7,2007.0,2.0,438.0,241000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2305.175396527217,213647.41196732645,205539.9540069327,229877.95801683454,47249104917.98778,43913079229.464485,49112830798.630424
314,40.0,13673,5,1962,1962,1140.0,1696,1696,8,1962.0,1.0,349.0,143900,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,1874.5232688398219,161239.19006749868,150840.79730618378,125005.77102827956,18855970169.779938,24321447986.78481,20155829274.362988
315,21.0,1533,4,1970,1970,546.0,546,1092,5,1970.0,1.0,286.0,87550,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1584.170888533434,108432.08128276149,86635.52447640541,86960.75270166036,7533890419.171333,9394070232.000263,9429335405.356556
316,61.0,7658,9,2005,2005,1752.0,1752,1752,6,2005.0,2.0,576.0,319900,184125.95686619717,374460.3086419753,227676.4838012959,329506.6195652174,204792.03626943004,2804.1824384526617,378607.9116938603,386282.5572339014,310538.7223201527,119955691777.97699,146249632318.0915,117572417157.71257
